SECRETARIA,CÓDIGO MUNICIPIO, NOMBRE MUNICIPIO, CÓDIGO ESTABLECIMIENTO, NOMBRE ESTABLECIMIENTO, CÓDIGO SEDE, NOMBRE SEDE, ZONA, DIRECCIÓN, TELÉFONO, ESTADO SEDE, NIVELES, MODELOS, GRADOS,SECTOR
BOYACA,15407,VILLA DE LEYVA,415407800007,INSTITUCION EDUCATIVA MONTSERRAT SCHOOL,415407800007,INSTITUCION EDUCATIVA MONTSERRAT SCHOOL,RURAL,KM 1 VIA A SANA SOFIA,,CIERRE DEFINITIVO,,,,NO OFICIAL
BOYACA,15407,VILLA DE LEYVA,315407000243,INSTITUCION EDUCATIVA NUEVA ERA,315407000243,INSTITUCION EDUCATIVA NUEVA ERA,URBANA,IND BRR GALAN,,ANTIGUO-ACTIVO,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",EDUCACIÓN TRADICIONAL,"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11",NO OFICIAL
BOYACA,15407,VILLA DE LEYVA,315407000197,COL ANDRES DIAZ VENERO DE LEYVA,315407000197,COL ANDRES DIAZ VENERO DE LEYVA,RURAL,VDA CENTRO,732152,CIERRE DEFINITIVO,,,,NO OFICIAL
BOYACA,15407,VILLA DE LEYVA,215407000087,I.E. LUIS CARLOS GALAN SARMIENTO,215407000176,ESC CAPILLA 2,RURAL,VDA CAPILLA,3108025259,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15407,VILLA DE LEYVA,115407000023,I.E. TECNICA Y ACADEMICA ANTONIO NARIÑO,215407000117,SALTO Y LA LAVANDERA,RURAL,VDA SALTO Y LAVANDERA,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA","ESCUELA NUEVA,EDUCACIÓN TRADICIONAL","0,1,2,3,4,5",OFICIAL
BOYACA,15407,VILLA DE LEYVA,115407000015,I.E. TECNICA INDUSTRIAL ANTONIO RICAURTE,215407000141,ESC CARDONAL,RURAL,VDA. CARDONAL,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15425,MACANAL,115425000014,I.E. TECNICA JAIME CAMPOS JACOME DE MACANAL,215425000132,AGUA BLANCA CHIQUITA,RURAL,VDA AGUA BLANCA CHIQUITA,,CIERRE TEMPORAL,,,,OFICIAL
BOYACA,15425,MACANAL,115425000014,I.E. TECNICA JAIME CAMPOS JACOME DE MACANAL,215425000213,LA MESA,RURAL,VDA LA MESA,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15442,MARIPÍ,215442000057,I.E. LA CABAÑA,215442000081,GUAZO,RURAL,GUAZO,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15442,MARIPÍ,315442000264,I.E. JORGE ELIECER GAITAN,215442000430,ESC LA BATEA,RURAL,VDA PALMAR,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"-1,0,1,2,3,4,5",OFICIAL
BOYACA,15442,MARIPÍ,315442000264,I.E. JORGE ELIECER GAITAN,215442000278,ESC BOQUERON,RURAL,VDA MARIPI VIEJO,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"-1,0,1,2,3,4,5",OFICIAL
BOYACA,15455,MIRAFLORES,215455000099,I.E. TECNICA MIRAFLORES,215455000200,ESC SUNA ARRIBA,RURAL,VDA SUNA ARRIBA,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15455,MIRAFLORES,215455000099,I.E. TECNICA MIRAFLORES,215455000269,ESC SANTOS ACOSTA,RURAL,VDA PUEBLO Y CAJÓN,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA","0,1,2,3,4,5,21,22",OFICIAL
BOYACA,15464,MONGUA,215464000085,I.E. TUNJUELO,215464000140,ESC LA LEONERA,RURAL,VDA DUCE,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15464,MONGUA,115464000242,I.E. TECNICA LISANDRO CELY,115464000242,I.E. TECNICA LISANDRO CELY - SEDE PRINCIPAL,URBANA,KR 6 3 72,7772095,ANTIGUO-ACTIVO,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","EDUCACIÓN TRADICIONAL,TEJIENDO SABERES","6,7,8,9,10,11,21,22,23,24,25,26",OFICIAL
BOYACA,15464,MONGUA,115464000242,I.E. TECNICA LISANDRO CELY,215464000069,ESC PALO ARMADO,RURAL,SIRGUAZA,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA","0,1,2,3,4,5,23",OFICIAL
BOYACA,15464,MONGUA,115464000242,I.E. TECNICA LISANDRO CELY,215464000255,ESC DUZMON,RURAL,DUZMON,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15466,MONGUÍ,115466000151,I.E. TECNICA DE MONGUI,215466000147,ESC RURAL SAN ANTONIO,RURAL,VDA SAN ANTONIO,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15469,MONIQUIRÁ,315469000461,GIMNASIO SANTO ECCEHOMO,315469000461,GIMNASIO SANTO ECCEHOMO,RURAL,VRDA POTRERO GRANDE,3105650005,ANTIGUO-ACTIVO,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",EDUCACIÓN TRADICIONAL,"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11",NO OFICIAL
BOYACA,15469,MONIQUIRÁ,215469000091,I.E. TECNICA JORDAN,215469000091,I.E. TECNICA JORDAN - SEDE PRINCIPAL,RURAL,VDA. JORDAN BAJO SECTOR BERLIN,3104765873 - 3132246136,ANTIGUO-ACTIVO,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","POST PRIMARIA,ESCUELA NUEVA,EDUCACIÓN TRADICIONAL,SER","0,1,2,3,4,5,6,7,8,9,10,11,22,23,24,25,26",OFICIAL
BOYACA,15469,MONIQUIRÁ,215469000083,I.E. MARCO FIDEL SUAREZ,215469000288,ESC PILA GRANDE,RURAL,VDA PILA GRANDE,,ANTIGUO-ACTIVO,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","ESCUELA NUEVA,SER","0,1,2,3,4,5,23,24,25,26",OFICIAL
BOYACA,15469,MONIQUIRÁ,215469000083,I.E. MARCO FIDEL SUAREZ,215469000326,ESC TIERRA DE GOMEZ,RURAL,VDA TIERRA DE GOMEZ,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15469,MONIQUIRÁ,215469000083,I.E. MARCO FIDEL SUAREZ,215469000181,ESC COPER,RURAL,VDA COPER,0,ANTIGUO-ACTIVO,"PREESCOLAR,MEDIA,BÁSICA PRIMARIA","ESCUELA NUEVA,SER","0,1,2,3,4,5,25",OFICIAL
BOYACA,15469,MONIQUIRÁ,215469000083,I.E. MARCO FIDEL SUAREZ,215469000261,ESC MONJAS,RURAL,VDA MONJAS,0,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","ESCUELA NUEVA,SER","0,1,2,3,4,5,22,23,24",OFICIAL
BOYACA,15469,MONIQUIRÁ,215469000075,I.E. HERNANDO GELVEZ SUAREZ,215469000351,ESC SAN CRISTOBAL,RURAL,VDA PAPAYAL,,ANTIGUO-ACTIVO,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","ESCUELA NUEVA,SER","0,1,2,3,4,5,22,23,24,25,26",OFICIAL
BOYACA,15469,MONIQUIRÁ,215469000075,I.E. HERNANDO GELVEZ SUAREZ,215469000300,ESC TIERRA DE CASTRO,RURAL,VDA TIERRA DE CASTRO,,ANTIGUO-ACTIVO,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","ESCUELA NUEVA,SER HUMANO","0,1,2,3,4,5,22,23,24,25,26",OFICIAL
BOYACA,15469,MONIQUIRÁ,215469000075,I.E. HERNANDO GELVEZ SUAREZ,215469000334,ESC TIERRA DE GONZALEZ,RURAL,VDA TIERRA DE GONZALEZ,,ANTIGUO-ACTIVO,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","ESCUELA NUEVA,SER","0,1,2,3,4,5,22,23,24,25,26",OFICIAL
BOYACA,15469,MONIQUIRÁ,215469000342,I.E. SAN ALBERTO MAGNO,215469000342,I.E. SAN ALBERTO MAGNO - SEDE PRINCIPAL,RURAL,VDA UBAZA,,ANTIGUO-ACTIVO,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","POST PRIMARIA,MEDIA RURAL,ESCUELA NUEVA,TEJIENDO SABERES","-1,0,1,2,3,4,5,6,7,8,9,10,11,22,23,24,25,26",OFICIAL
BOYACA,15469,MONIQUIRÁ,215469000342,I.E. SAN ALBERTO MAGNO,215469000105,SEDE NEVAL Y CRUCES,RURAL,VDA NEVAL Y CRUCES,,ANTIGUO-ACTIVO,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","ESCUELA NUEVA,SER","0,1,2,3,4,5,23,24,25,26",OFICIAL
BOYACA,15469,MONIQUIRÁ,215469000156,I.E. TECNICA LA LAJA,215469000130,ESC LA HOYA,RURAL,VDA LA HOYA,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15476,MOTAVITA,215476000013,I.E. TECNICA AMBIENTAL SOTE PANELAS,415476000110,CENT EDUC FRUTILLAL,RURAL,VDA FRUTILLAL,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15476,MOTAVITA,115476000124,I.E. TECNICA SANTA CRUZ DE MOTAVITA,215476000072,CENT EDUC RISTA,RURAL,VDA RISTA,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15476,MOTAVITA,115476000124,I.E. TECNICA SANTA CRUZ DE MOTAVITA,115476000124,I.E. TECNICA SANTA CRUZ DE MOTAVITA - SEDE PRINCIPAL,URBANA,IND CENTRO,3002034704,ANTIGUO-ACTIVO,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","EDUCACIÓN TRADICIONAL,TEJIENDO SABERES","6,7,8,9,10,11,21,22,23,24,25,26",OFICIAL
BOYACA,15476,MOTAVITA,115476000124,I.E. TECNICA SANTA CRUZ DE MOTAVITA,215476000021,CENT EDUC SALVIAL,RURAL,KM 7 VIA TUNJA - MONIQUIRÁ,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15480,MUZO,215480000133,I.E. NUESTRA SEÑORA DE LA NAVAL,215480000419,ESC CAJON GRANDE,RURAL,VDA CAJON,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15480,MUZO,215480000133,I.E. NUESTRA SEÑORA DE LA NAVAL,215480000303,ESC PEDREGAL,RURAL,VDA PEDREGAL,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA","0,1,2,3,4,5,21",OFICIAL
BOYACA,15480,MUZO,215480000133,I.E. NUESTRA SEÑORA DE LA NAVAL,215480000079,ESC VERDUN,RURAL,VDA VERDUN,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15480,MUZO,315480000341,I.E. SAN MARCOS,215480000095,ESC AGUITA ALTA,RURAL,VDA AGUITA ALTA,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15480,MUZO,315480000341,I.E. SAN MARCOS,215480000427,ESC NIAUNZA,RURAL,VDA NIAUNZA,,ANTIGUO-ACTIVO,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA,TELESECUNDARIA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",OFICIAL
BOYACA,15491,NOBSA,415491800009,COLEGIO PEDAGOGICO PAULO FREIRE,415491800009,COLEGIO PEDAGOGICO PAULO FREIRE,RURAL,KILOMETRO 9 VIA DUITAMA NOBSA VEREDA UCUENGA,3204543283,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",EDUCACIÓN TRADICIONAL,"-2,-1,0,1,2,3,4,5,6,7,8,9",NO OFICIAL
BOYACA,15491,NOBSA,215491000348,I.E. TECNICA DE NAZARETH,115491000068,CONC NAZARETH,RURAL,CRA 4 NO 5 30,,CIERRE TEMPORAL,,,,OFICIAL
BOYACA,15494,NUEVO COLÓN,215494000063,I.E. LLANO GRANDE,215494000098,ESC CARBONERA,RURAL,VDA CARBONERA,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA","-1,0,1,2,3,4,5,21,22",OFICIAL
BOYACA,15494,NUEVO COLÓN,215494000063,I.E. LLANO GRANDE,215494000179,ESC EL UVO,RURAL,VDA EL UVO,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"-1,0,1,2,3,4,5",OFICIAL
BOYACA,15500,OICATÁ,115500000084,I.E. NICOLAS CUERVO Y ROJAS,215500000071,CE LA LAGUNA,RURAL,VDA FORANTIVA,,CIERRE TEMPORAL,,,,OFICIAL
BOYACA,15500,OICATÁ,115500000084,I.E. NICOLAS CUERVO Y ROJAS,215500000119,CENT EDUC EL LLANO,RURAL,VDA GUINTIVA,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15507,OTANCHE,215507000041,I.E. TECNICA SAMUEL IGNACIO SANTAMARIA,215507000581,ESC CAMILO,RURAL,VDA CAMILO,,ANTIGUO-ACTIVO,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA","0,1,2,3,4,5,21,22,23,24,25,26",OFICIAL
BOYACA,15507,OTANCHE,115507000012,I.E. SAN IGNACIO DE LOYOLA,115507000012,I.E. SAN IGNACIO DE LOYOLA - SEDE PRINCIPAL,URBANA,CL 2 6 20,7259228,ANTIGUO-ACTIVO,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","ESPERE,PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL","1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",OFICIAL
BOYACA,15507,OTANCHE,115507000012,I.E. SAN IGNACIO DE LOYOLA,115507000039,CONC PABLO SEXTO,URBANA,CLL 2 Nº 6-49,7259668,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",EDUCACIÓN TRADICIONAL,"0,1,2,3,4,5,7",OFICIAL
BOYACA,15507,OTANCHE,115507000012,I.E. SAN IGNACIO DE LOYOLA,215507000165,ESC EL ENCANTO,RURAL,VDA EL ENCANTO,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15507,OTANCHE,115507000012,I.E. SAN IGNACIO DE LOYOLA,215507000726,ESC SABRIPA LA NUEVA,RURAL,VDA SABRIPA,,ANTIGUO-ACTIVO,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA","0,1,2,3,4,5,22,23,24,25,26",OFICIAL
BOYACA,15507,OTANCHE,115507000012,I.E. SAN IGNACIO DE LOYOLA,215507000777,ESC SAMAL,RURAL,VDA SAMAL,,CIERRE TEMPORAL,,,,OFICIAL
BOYACA,15511,PACHAVITA,315511000018,I.E. TECNICA HONORIO ANGEL Y OLARTE,215511000137,ESC BUENAVISTA,RURAL,VDA BUENAVISTA,7502008,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15514,PÁEZ,115514000249,I.E. DE EDUCACION BASICA Y MEDIA TECNICA JOSE ANTONIO PAEZ,215514000421,ESC CORTADERAL,RURAL,VDA CORTADERAL,0,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"-1,0,1,2,3,4,5",OFICIAL
BOYACA,15514,PÁEZ,115514000249,I.E. DE EDUCACION BASICA Y MEDIA TECNICA JOSE ANTONIO PAEZ,215514000430,ESC MOCHILERO,RURAL,VDA MOCHILERO,0,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15514,PÁEZ,115514000249,I.E. DE EDUCACION BASICA Y MEDIA TECNICA JOSE ANTONIO PAEZ,215514000073,ESC PAN DE AZÚCAR,RURAL,VDA PAN DE AZUCAR,0,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"-1,0,1,2,3,4,5",OFICIAL
BOYACA,15514,PÁEZ,115514000249,I.E. DE EDUCACION BASICA Y MEDIA TECNICA JOSE ANTONIO PAEZ,215514000103,ESC RURAL GUAMAL,RURAL,VDA GUAMAL,0,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"-1,0,1,2,3,4,5",OFICIAL
BOYACA,15514,PÁEZ,115514000249,I.E. DE EDUCACION BASICA Y MEDIA TECNICA JOSE ANTONIO PAEZ,215514000111,ESC RURAL GUADUAL,RURAL,VDA GUADUAL,0,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"-1,0,1,2,3,4,5",OFICIAL
BOYACA,15516,PAIPA,315516000962,INSTITUCION EDUCATIVA ALEGRIAS INFANTILES,315516000962,INSTITUCION EDUCATIVA ALEGRIAS INFANTILES,URBANA,CL 27 16 64,,CIERRE DEFINITIVO,,,,NO OFICIAL
BOYACA,15516,PAIPA,315516000610,I.E. ACADEMICO DE PAIPA,315516000610,I.E. ACADEMICO DE PAIPA,URBANA,KR 18 26 10,3123008240 - 3212182234,ANTIGUO-ACTIVO,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",EDUCACIÓN TRADICIONAL,"-1,0,1,2,3,4,5,6,7,8,9,10,11",NO OFICIAL
BOYACA,15516,PAIPA,115516000025,I.E. ARMANDO SOLANO,115516000025,I.E. ARMANDO SOLANO - SEDE PRINCIPAL,URBANA,CL 25 13 174,7850129,ANTIGUO-ACTIVO,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","ESPERE,PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",OFICIAL
BOYACA,15516,PAIPA,215516000127,I.E. RAFAEL BAYONA NIÑO,215516000127,I.E. RAFAEL BAYONA NIÑO - SEDE PRINCIPAL,RURAL,VDA. CRUZ DE BONZA,7638721,ANTIGUO-ACTIVO,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL","-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26",OFICIAL
BOYACA,15518,PAJARITO,115518000219,I.E. AGROPECUARIA,215518000281,SEDE MARGARITAS,RURAL,VDA USAMENA SECTOR MARGARITAS,,CIERRE TEMPORAL,,,,OFICIAL
BOYACA,15522,PANQUEBA,115522000126,I.E. TECNICA DE PANQUEBA,215522000031,ESC SAN RAFAEL,RURAL,VDA SAN RAFAEL,,ANTIGUO-ACTIVO,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","ESCUELA NUEVA,SER","0,1,2,3,4,5,22,23,24,25,26",OFICIAL
BOYACA,15531,PAUNA,115531000015,I.E. TECNICO NACIONALIZADO DE PAUNA,215531000214,ESC IBAMA,RURAL,VDA IBAMA,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA","-1,0,1,2,3,4,5,21,22,23,24",OFICIAL
BOYACA,15531,PAUNA,215531000478,I.E. SANTA ROSA,215531000109,ESC PISTORAQUE,RURAL,VDA PISTORAQUE,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA","0,1,2,3,4,5,21,22,23",OFICIAL
BOYACA,15531,PAUNA,215531000478,I.E. SANTA ROSA,215531000478,I.E. SANTA ROSA - SEDE PRINCIPAL,RURAL,VDA. SANTA ROSA,,ANTIGUO-ACTIVO,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","POST PRIMARIA,PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA,EDUCACIÓN TRADICIONAL","-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23",OFICIAL
BOYACA,15531,PAUNA,215531000478,I.E. SANTA ROSA,215531000532,ESC BUENOS AIRES,RURAL,VDA TRAVESIAS Y OTRO MUNDO,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15531,PAUNA,215531000478,I.E. SANTA ROSA,215531000346,ESC IBACAPI Y LA PEÑA,RURAL,VDA IBACAPI Y LA PEÑA,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA","-1,0,1,2,3,4,5,22,23",OFICIAL
BOYACA,15531,PAUNA,215531000435,I.E. TECNICA AGROPECUARIA DE DESARROLLO RURAL,215531000150,ESC CARARE,RURAL,VDA CARARE,,ANTIGUO-ACTIVO,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA","0,1,2,3,4,5,21,22,23,24,25,26",OFICIAL
BOYACA,15531,PAUNA,215531000435,I.E. TECNICA AGROPECUARIA DE DESARROLLO RURAL,215531000168,ESC CARACOL,RURAL,VDA CARACOL,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA","0,1,2,3,4,5,21,22,23",OFICIAL
BOYACA,15531,PAUNA,215531000435,I.E. TECNICA AGROPECUARIA DE DESARROLLO RURAL,215531000184,ESC LLANO GRANDE,RURAL,VDA LLANO GRANDE,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"-1,0,1,2,3,4,5",OFICIAL
BOYACA,15531,PAUNA,215531000435,I.E. TECNICA AGROPECUARIA DE DESARROLLO RURAL,215531000265,ESC SAN ANTONIO,RURAL,VDA MONTE Y PINAL,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15531,PAUNA,215531000435,I.E. TECNICA AGROPECUARIA DE DESARROLLO RURAL,215531000508,ESC BOQUIPÍ,RURAL,VDA BOQUIPÍ,,ANTIGUO-ACTIVO,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA","-1,0,1,2,3,4,5,21,22,23,24,25,26",OFICIAL
BOYACA,15531,PAUNA,215531000435,I.E. TECNICA AGROPECUARIA DE DESARROLLO RURAL,215531000460,ESC LOS GUADUALES,RURAL,VDA PUEBLO VIEJO,,CIERRE TEMPORAL,,,,OFICIAL
BOYACA,15531,PAUNA,215531000435,I.E. TECNICA AGROPECUARIA DE DESARROLLO RURAL,215531000559,ESC LA BELLA UNION,RURAL,VDA PARAMO,,ANTIGUO-ACTIVO,BÁSICA PRIMARIA,ESCUELA NUEVA,"1,2,3,4",OFICIAL
BOYACA,15533,PAYA,215533000106,I.E. EL ROSARIO,215533000203,ESC GUAYABAL,RURAL,VDA GUAYABAL,985218679,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA","0,1,2,3,4,5,21,22",OFICIAL
BOYACA,15533,PAYA,215533000106,I.E. EL ROSARIO,215533000301,ESC LA UNION,RURAL,VDA LA UNION,986359360,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
BOYACA,15533,PAYA,215533000106,I.E. EL ROSARIO,215533000246,ESC MAGUITO,URBANA,IND RURAL,,CIERRE TEMPORAL,,,,OFICIAL
BOYACA,15533,PAYA,215533000106,I.E. EL ROSARIO,215533000297,ESC VIJAGUAL,URBANA,IND VDA VIJAGUAL,,CIERRE TEMPORAL,,,,OFICIAL
BOYACA,15542,PESCA,115542000025,I.E. INDALECIO VASQUEZ,215542000330,LLANO GRANDE,RURAL,VDA LLANO GRANDE,,ANTIGUO-ACTIVO,"PREESCOLAR,BÁSICA PRIMARIA",ESCUELA NUEVA,"0,1,2,3,4,5",OFICIAL
